"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","16 Mar 2016","-","-","-","3897.86"
"NIFTY SMALLCAP 250","15 Mar 2016","","","","3903.20"
"NIFTY SMALLCAP 250","14 Mar 2016","-","-","-","3925.39"
"NIFTY SMALLCAP 250","11 Mar 2016","","","","3905.10"
"NIFTY SMALLCAP 250","10 Mar 2016","-","-","-","3908.64"
"NIFTY SMALLCAP 250","09 Mar 2016","","","","3913.20"
"NIFTY SMALLCAP 250","08 Mar 2016","-","-","-","3896.08"
"NIFTY SMALLCAP 250","04 Mar 2016","","","","3876.50"
"NIFTY SMALLCAP 250","03 Mar 2016","-","-","-","3850.53"
"NIFTY SMALLCAP 250","02 Mar 2016","","","","3794.30"
"NIFTY SMALLCAP 250","01 Mar 2016","-","-","-","3711.98"
"NIFTY SMALLCAP 250","29 Feb 2016","","","","3578.80"
"NIFTY SMALLCAP 250","26 Feb 2016","-","-","-","3581.08"
"NIFTY SMALLCAP 250","25 Feb 2016","","","","3599.10"
"NIFTY SMALLCAP 250","24 Feb 2016","-","-","-","3624.53"
"NIFTY SMALLCAP 250","23 Feb 2016","","","","3665.10"
"NIFTY SMALLCAP 250","22 Feb 2016","-","-","-","3714.85"
"NIFTY SMALLCAP 250","19 Feb 2016","-","-","-","3697.10"
"NIFTY SMALLCAP 250","18 Feb 2016","","","","3693.70"
"NIFTY SMALLCAP 250","17 Feb 2016","-","-","-","3678.32"
"NIFTY SMALLCAP 250","16 Feb 2016","","","","3680.40"
"NIFTY SMALLCAP 250","15 Feb 2016","-","-","-","3762.37"
"NIFTY SMALLCAP 250","12 Feb 2016","","","","3630.70"
"NIFTY SMALLCAP 250","11 Feb 2016","-","-","-","3684.23"
"NIFTY SMALLCAP 250","10 Feb 2016","","","","3880.40"
"NIFTY SMALLCAP 250","09 Feb 2016","-","-","-","3949.92"
"NIFTY SMALLCAP 250","08 Feb 2016","","","","4000.90"
"NIFTY SMALLCAP 250","05 Feb 2016","-","-","-","4003.03"
"NIFTY SMALLCAP 250","04 Feb 2016","","","","3947.80"
"NIFTY SMALLCAP 250","03 Feb 2016","-","-","-","3985.39"
"NIFTY SMALLCAP 250","02 Feb 2016","-","-","-","4088.40"
"NIFTY SMALLCAP 250","01 Feb 2016","","","","4151.60"
"NIFTY SMALLCAP 250","29 Jan 2016","-","-","-","4133.13"
"NIFTY SMALLCAP 250","28 Jan 2016","","","","4081.70"
"NIFTY SMALLCAP 250","27 Jan 2016","","","","4080.50"
"NIFTY SMALLCAP 250","25 Jan 2016","-","-","-","4064.70"
"NIFTY SMALLCAP 250","22 Jan 2016","","","","4019.20"
"NIFTY SMALLCAP 250","21 Jan 2016","-","-","-","3921.52"
"NIFTY SMALLCAP 250","20 Jan 2016","","","","3900.00"
"NIFTY SMALLCAP 250","19 Jan 2016","-","-","-","3987.82"
"NIFTY SMALLCAP 250","18 Jan 2016","","","","3919.90"
"NIFTY SMALLCAP 250","15 Jan 2016","-","-","-","4101.98"
"NIFTY SMALLCAP 250","14 Jan 2016","","","","4257.80"
"NIFTY SMALLCAP 250","13 Jan 2016","-","-","-","4318.56"
"NIFTY SMALLCAP 250","12 Jan 2016","","","","4417.20"
"NIFTY SMALLCAP 250","11 Jan 2016","-","-","-","4463.74"
"NIFTY SMALLCAP 250","08 Jan 2016","-","-","-","4494.90"
"NIFTY SMALLCAP 250","07 Jan 2016","","","","4434.60"
"NIFTY SMALLCAP 250","06 Jan 2016","-","-","-","4577.94"
"NIFTY SMALLCAP 250","05 Jan 2016","","","","4596.70"
"NIFTY SMALLCAP 250","04 Jan 2016","","","","4564.30"
"NIFTY SMALLCAP 250","01 Jan 2016","-","-","-","4622.60"
"NIFTY SMALLCAP 250","31 Dec 2015","","","","4583.10"
"NIFTY SMALLCAP 250","30 Dec 2015","-","-","-","4550.84"
"NIFTY SMALLCAP 250","29 Dec 2015","-","-","-","4541.90"
"NIFTY SMALLCAP 250","28 Dec 2015","","","","4551.20"
"NIFTY SMALLCAP 250","24 Dec 2015","-","-","-","4539.64"
"NIFTY SMALLCAP 250","23 Dec 2015","","","","4513.90"
"NIFTY SMALLCAP 250","22 Dec 2015","-","-","-","4485.18"
"NIFTY SMALLCAP 250","21 Dec 2015","-","-","-","4484.80"
"NIFTY SMALLCAP 250","18 Dec 2015","-","-","-","4439.82"
"NIFTY SMALLCAP 250","17 Dec 2015","","","","4448.30"
"NIFTY SMALLCAP 250","16 Dec 2015","-","-","-","4371.32"
"NIFTY SMALLCAP 250","15 Dec 2015","","","","4363.30"
"NIFTY SMALLCAP 250","14 Dec 2015","-","-","-","4326.77"
"NIFTY SMALLCAP 250","11 Dec 2015","","","","4301.10"
"NIFTY SMALLCAP 250","10 Dec 2015","-","-","-","4324.91"
"NIFTY SMALLCAP 250","09 Dec 2015","","","","4271.70"
"NIFTY SMALLCAP 250","08 Dec 2015","-","-","-","4376.29"
"NIFTY SMALLCAP 250","07 Dec 2015","","","","4443.40"
"NIFTY SMALLCAP 250","04 Dec 2015","-","-","-","4435.72"
"NIFTY SMALLCAP 250","03 Dec 2015","","","","4486.00"
"NIFTY SMALLCAP 250","02 Dec 2015","-","-","-","4502.68"
"NIFTY SMALLCAP 250","01 Dec 2015","","","","4498.90"
"NIFTY SMALLCAP 250","30 Nov 2015","-","-","-","4481.55"
"NIFTY SMALLCAP 250","27 Nov 2015","","","","4450.60"
"NIFTY SMALLCAP 250","26 Nov 2015","-","-","-","4440.18"
"NIFTY SMALLCAP 250","24 Nov 2015","","","","4420.50"
"NIFTY SMALLCAP 250","23 Nov 2015","-","-","-","4395.91"
"NIFTY SMALLCAP 250","20 Nov 2015","","","","4376.80"
"NIFTY SMALLCAP 250","19 Nov 2015","-","-","-","4353.67"
"NIFTY SMALLCAP 250","18 Nov 2015","","","","4304.80"
"NIFTY SMALLCAP 250","17 Nov 2015","-","-","-","4339.09"
"NIFTY SMALLCAP 250","16 Nov 2015","-","-","-","4317.40"
"NIFTY SMALLCAP 250","13 Nov 2015","","","","4281.00"
"NIFTY SMALLCAP 250","11 Nov 2015","-","-","-","4309.08"
"NIFTY SMALLCAP 250","10 Nov 2015","","","","4242.20"
"NIFTY SMALLCAP 250","09 Nov 2015","-","-","-","4286.83"
"NIFTY SMALLCAP 250","06 Nov 2015","","","","4245.80"
"NIFTY SMALLCAP 250","05 Nov 2015","-","-","-","4280.99"
"NIFTY SMALLCAP 250","04 Nov 2015","","","","4358.80"
"NIFTY SMALLCAP 250","03 Nov 2015","-","-","-","4373.21"
"NIFTY SMALLCAP 250","02 Nov 2015","-","-","-","4349.90"
"NIFTY SMALLCAP 250","30 Oct 2015","-","-","-","4353.56"
"NIFTY SMALLCAP 250","29 Oct 2015","","","","4391.80"
"NIFTY SMALLCAP 250","28 Oct 2015","-","-","-","4417.32"
"NIFTY SMALLCAP 250","27 Oct 2015","","","","4427.30"
"NIFTY SMALLCAP 250","26 Oct 2015","-","-","-","4423.13"
"NIFTY SMALLCAP 250","23 Oct 2015","","","","4461.40"
"NIFTY SMALLCAP 250","21 Oct 2015","-","-","-","4480.59"
"NIFTY SMALLCAP 250","20 Oct 2015","","","","4485.30"
"NIFTY SMALLCAP 250","19 Oct 2015","","","","4475.50"
"NIFTY SMALLCAP 250","16 Oct 2015","-","-","-","4441.70"
"NIFTY SMALLCAP 250","15 Oct 2015","-","-","-","4431.94"
"NIFTY SMALLCAP 250","14 Oct 2015","-","-","-","4420.10"
"NIFTY SMALLCAP 250","13 Oct 2015","","","","4416.00"
"NIFTY SMALLCAP 250","12 Oct 2015","-","-","-","4379.19"
"NIFTY SMALLCAP 250","09 Oct 2015","","","","4370.80"
"NIFTY SMALLCAP 250","08 Oct 2015","-","-","-","4362.59"
"NIFTY SMALLCAP 250","07 Oct 2015","","","","4371.10"
"NIFTY SMALLCAP 250","06 Oct 2015","-","-","-","4357.81"
"NIFTY SMALLCAP 250","05 Oct 2015","","","","4329.40"
"NIFTY SMALLCAP 250","01 Oct 2015","-","-","-","4255.84"
"NIFTY SMALLCAP 250","30 Sep 2015","-","-","-","4255.30"
"NIFTY SMALLCAP 250","29 Sep 2015","-","-","-","4195.96"
"NIFTY SMALLCAP 250","28 Sep 2015","","","","4196.00"
"NIFTY SMALLCAP 250","24 Sep 2015","-","-","-","4199.52"
"NIFTY SMALLCAP 250","23 Sep 2015","","","","4173.20"
"NIFTY SMALLCAP 250","22 Sep 2015","-","-","-","4144.46"
"NIFTY SMALLCAP 250","21 Sep 2015","","","","4198.00"
"NIFTY SMALLCAP 250","18 Sep 2015","-","-","-","4156.92"
"NIFTY SMALLCAP 250","16 Sep 2015","","","","4110.90"
"NIFTY SMALLCAP 250","15 Sep 2015","-","-","-","4128.17"
"NIFTY SMALLCAP 250","14 Sep 2015","","","","4149.50"
"NIFTY SMALLCAP 250","11 Sep 2015","-","-","-","4121.55"
"NIFTY SMALLCAP 250","10 Sep 2015","","","","4093.40"
"NIFTY SMALLCAP 250","09 Sep 2015","-","-","-","4105.04"
"NIFTY SMALLCAP 250","08 Sep 2015","","","","4019.80"
"NIFTY SMALLCAP 250","07 Sep 2015","-","-","-","3989.45"
"NIFTY SMALLCAP 250","04 Sep 2015","-","-","-","4063.10"
"NIFTY SMALLCAP 250","03 Sep 2015","-","-","-","4179.12"
"NIFTY SMALLCAP 250","02 Sep 2015","","","","4112.90"
"NIFTY SMALLCAP 250","01 Sep 2015","-","-","-","4118.73"
"NIFTY SMALLCAP 250","31 Aug 2015","","","","4224.70"
"NIFTY SMALLCAP 250","28 Aug 2015","-","-","-","4222.14"
"NIFTY SMALLCAP 250","27 Aug 2015","","","","4211.20"
"NIFTY SMALLCAP 250","26 Aug 2015","-","-","-","4093.12"
"NIFTY SMALLCAP 250","25 Aug 2015","","","","4064.70"
"NIFTY SMALLCAP 250","24 Aug 2015","-","-","-","4031.16"
"NIFTY SMALLCAP 250","21 Aug 2015","-","-","-","4441.30"
"NIFTY SMALLCAP 250","20 Aug 2015","","","","4475.50"
"NIFTY SMALLCAP 250","19 Aug 2015","-","-","-","4572.21"
"NIFTY SMALLCAP 250","18 Aug 2015","","","","4558.00"
"NIFTY SMALLCAP 250","17 Aug 2015","-","-","-","4506.55"
"NIFTY SMALLCAP 250","14 Aug 2015","","","","4489.80"
"NIFTY SMALLCAP 250","13 Aug 2015","-","-","-","4405.11"
"NIFTY SMALLCAP 250","12 Aug 2015","","","","4468.70"
"NIFTY SMALLCAP 250","11 Aug 2015","-","-","-","4591.17"
"NIFTY SMALLCAP 250","10 Aug 2015","-","-","-","4653.60"
"NIFTY SMALLCAP 250","07 Aug 2015","-","-","-","4670.42"
"NIFTY SMALLCAP 250","06 Aug 2015","","","","4680.00"
"NIFTY SMALLCAP 250","05 Aug 2015","-","-","-","4690.63"
"NIFTY SMALLCAP 250","04 Aug 2015","","","","4657.20"
"NIFTY SMALLCAP 250","03 Aug 2015","-","-","-","4621.74"
"NIFTY SMALLCAP 250","31 Jul 2015","","","","4583.20"
"NIFTY SMALLCAP 250","30 Jul 2015","-","-","-","4547.77"
"NIFTY SMALLCAP 250","29 Jul 2015","","","","4490.40"
"NIFTY SMALLCAP 250","28 Jul 2015","-","-","-","4438.03"
"NIFTY SMALLCAP 250","27 Jul 2015","","","","4441.90"
"NIFTY SMALLCAP 250","24 Jul 2015","-","-","-","4506.72"
"NIFTY SMALLCAP 250","23 Jul 2015","","","","4534.30"
"NIFTY SMALLCAP 250","22 Jul 2015","-","-","-","4501.27"
"NIFTY SMALLCAP 250","21 Jul 2015","-","-","-","4449.70"
"NIFTY SMALLCAP 250","20 Jul 2015","","","","4534.10"
"NIFTY SMALLCAP 250","17 Jul 2015","-","-","-","4510.77"
"NIFTY SMALLCAP 250","16 Jul 2015","","","","4491.50"
"NIFTY SMALLCAP 250","15 Jul 2015","-","-","-","4465.76"
"NIFTY SMALLCAP 250","14 Jul 2015","-","-","-","4443.60"
"NIFTY SMALLCAP 250","13 Jul 2015","-","-","-","4414.68"
"NIFTY SMALLCAP 250","10 Jul 2015","","","","4361.00"
"NIFTY SMALLCAP 250","09 Jul 2015","-","-","-","4336.52"
"NIFTY SMALLCAP 250","08 Jul 2015","","","","4330.70"
"NIFTY SMALLCAP 250","07 Jul 2015","-","-","-","4396.93"
"NIFTY SMALLCAP 250","06 Jul 2015","","","","4366.10"
"NIFTY SMALLCAP 250","03 Jul 2015","-","-","-","4302.36"
"NIFTY SMALLCAP 250","02 Jul 2015","","","","4299.50"
"NIFTY SMALLCAP 250","01 Jul 2015","-","-","-","4270.95"
"NIFTY SMALLCAP 250","30 Jun 2015","-","-","-","4209.10"
"NIFTY SMALLCAP 250","29 Jun 2015","","","","4154.70"
"NIFTY SMALLCAP 250","26 Jun 2015","-","-","-","4224.11"
"NIFTY SMALLCAP 250","25 Jun 2015","","","","4208.90"
"NIFTY SMALLCAP 250","24 Jun 2015","-","-","-","4202.98"
"NIFTY SMALLCAP 250","23 Jun 2015","","","","4228.00"
"NIFTY SMALLCAP 250","22 Jun 2015","-","-","-","4210.68"
"NIFTY SMALLCAP 250","19 Jun 2015","","","","4143.40"
"NIFTY SMALLCAP 250","18 Jun 2015","-","-","-","4139.63"
"NIFTY SMALLCAP 250","17 Jun 2015","","","","4087.00"
"NIFTY SMALLCAP 250","16 Jun 2015","-","-","-","4041.54"
"NIFTY SMALLCAP 250","15 Jun 2015","","","","4028.60"
"NIFTY SMALLCAP 250","12 Jun 2015","-","-","-","4006.32"
"NIFTY SMALLCAP 250","11 Jun 2015","","","","4015.40"
"NIFTY SMALLCAP 250","10 Jun 2015","-","-","-","4078.81"
"NIFTY SMALLCAP 250","09 Jun 2015","","","","4038.20"
"NIFTY SMALLCAP 250","08 Jun 2015","-","-","-","4066.14"
"NIFTY SMALLCAP 250","05 Jun 2015","","","","4124.30"
"NIFTY SMALLCAP 250","04 Jun 2015","-","-","-","4105.71"
"NIFTY SMALLCAP 250","03 Jun 2015","","","","4106.70"
"NIFTY SMALLCAP 250","02 Jun 2015","-","-","-","4226.77"
"NIFTY SMALLCAP 250","01 Jun 2015","","","","4311.90"
"NIFTY SMALLCAP 250","29 May 2015","-","-","-","4317.08"
"NIFTY SMALLCAP 250","28 May 2015","","","","4250.20"
"NIFTY SMALLCAP 250","27 May 2015","-","-","-","4251.87"
"NIFTY SMALLCAP 250","26 May 2015","","","","4260.90"
"NIFTY SMALLCAP 250","25 May 2015","-","-","-","4278.01"
"NIFTY SMALLCAP 250","22 May 2015","","","","4291.50"
"NIFTY SMALLCAP 250","21 May 2015","-","-","-","4281.31"
"NIFTY SMALLCAP 250","20 May 2015","","","","4293.40"
"NIFTY SMALLCAP 250","19 May 2015","-","-","-","4296.57"
"NIFTY SMALLCAP 250","18 May 2015","","","","4277.10"
"NIFTY SMALLCAP 250","15 May 2015","-","-","-","4233.47"
"NIFTY SMALLCAP 250","14 May 2015","","","","4219.30"
"NIFTY SMALLCAP 250","13 May 2015","-","-","-","4187.87"
"NIFTY SMALLCAP 250","12 May 2015","","","","4145.40"
"NIFTY SMALLCAP 250","11 May 2015","-","-","-","4238.96"
"NIFTY SMALLCAP 250","08 May 2015","","","","4188.00"
"NIFTY SMALLCAP 250","07 May 2015","-","-","-","4113.61"
"NIFTY SMALLCAP 250","06 May 2015","","","","4195.00"
"NIFTY SMALLCAP 250","05 May 2015","-","-","-","4339.28"
"NIFTY SMALLCAP 250","04 May 2015","-","-","-","4328.40"
"NIFTY SMALLCAP 250","30 Apr 2015","","","","4242.40"
"NIFTY SMALLCAP 250","29 Apr 2015","-","-","-","4248.98"
"NIFTY SMALLCAP 250","28 Apr 2015","-","-","-","4217.10"
"NIFTY SMALLCAP 250","27 Apr 2015","","","","4137.70"
"NIFTY SMALLCAP 250","24 Apr 2015","-","-","-","4272.86"
"NIFTY SMALLCAP 250","23 Apr 2015","","","","4401.80"
"NIFTY SMALLCAP 250","22 Apr 2015","-","-","-","4405.65"
"NIFTY SMALLCAP 250","21 Apr 2015","","","","4408.50"
"NIFTY SMALLCAP 250","20 Apr 2015","-","-","-","4414.88"
"NIFTY SMALLCAP 250","17 Apr 2015","","","","4516.80"
"NIFTY SMALLCAP 250","16 Apr 2015","-","-","-","4567.39"
"NIFTY SMALLCAP 250","15 Apr 2015","","","","4621.80"
"NIFTY SMALLCAP 250","13 Apr 2015","-","-","-","4644.47"
"NIFTY SMALLCAP 250","10 Apr 2015","","","","4625.80"
"NIFTY SMALLCAP 250","09 Apr 2015","-","-","-","4608.39"
"NIFTY SMALLCAP 250","08 Apr 2015","-","-","-","4595.70"
"NIFTY SMALLCAP 250","07 Apr 2015","-","-","-","4530.37"
"NIFTY SMALLCAP 250","06 Apr 2015","-","-","-","4483.50"
"NIFTY SMALLCAP 250","01 Apr 2015","-","-","-","4414.18"
"NIFTY SMALLCAP 250","31 Mar 2015","","","","4318.30"
"NIFTY SMALLCAP 250","30 Mar 2015","-","-","-","4274.99"
"NIFTY SMALLCAP 250","27 Mar 2015","","","","4151.90"
"NIFTY SMALLCAP 250","26 Mar 2015","-","-","-","4146.38"
"NIFTY SMALLCAP 250","25 Mar 2015","","","","4190.90"
"NIFTY SMALLCAP 250","24 Mar 2015","-","-","-","4220.89"
